"id","type","oms","kleur","fiets_soort_id","cat_code","cat_oms","soort","trefwoord"
"PL0100_BVH_2014018272","SPHINX","UNION","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014018347","MAMBO","BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014018495",NA,"GIANT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014018775","DAMESFIETS","CORTINA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014018777","GRENOBLE H7","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014018790",NA,"LOEKIE","ROOD",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2014018794","MONTREUX","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014018797",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014018799",NA,"BATAVUS","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019019",NA,"ONBEKEND","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019077",NA,"FONGERS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019091","WEEKENDSTAR","RHINO","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2014019160",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019161",NA,"GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019169","POSTCODELOTERIJ","UNION","WIT",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019170","BATO","BATAVUS","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019170","BATO","BATAVUS","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019171","PUNTA 4 SPEED N","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019171","PUNTA 4 SPEED N","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019184",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019185","-BRF2305","VAN SPEIJK","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019198","?","GAZELLE","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019202","DAMESFIETS - OM","UNION","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014019220",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019603",NA,"GAZELLE","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019616","DAMESFIETS","ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019660","ORANGE","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019665","HERENFIETS","UNION","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019665","HERENFIETS","UNION","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019817","SOLIDE","GAZELLE","GOUDKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019846",NA,"GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014019910",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014019950",NA,"OV-FIETS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014019953","NEXUS 8V 56","RIH SIGMA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014019982",NA,"MONTEGO","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020045","MAMBO","BATAVUS","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014020045","MAMBO","BATAVUS","ZILVERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014020063","MOTION","KAPTEIN","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020065","LOCOMOTIEF","ONBEKEND","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014020080","PICK UP BA","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020337",NA,"BATAVUS","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014020338","TRANSPORTFIETS,","CUMBERLAND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014020342","SKY DRIVE D57 7","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020345","COSMO CS 1 W DA","GIANT","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020345","COSMO CS 1 W DA","GIANT","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020519","OPOEFIETS","OPOE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014020527",NA,"MULINO","ZWART",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2014020692",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014020861","ULTIMO","GIANT","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020876","NO FUSS","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020959","DAMESFIETS","JUNCKER","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020966","PRIMEUR        D53 388 T3","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020966","PRIMEUR        D53 388 T3","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020995","FREE","GAZELLE","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020995","FREE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014020995","FREE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021000","APOLLO","SPARTA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021034","TRAVELER 1.0","TOEVOEGEN","WIT",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2014021079","ION GL","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021079","ION GL","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021079","ION GL","SPARTA","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021082","CULEBRO","FOCUS","WIT",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2014021082","ZWART","FOCUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2014021082",NA,"SPARTA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021100",NA,"TOEVOEGEN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014021106",NA,"RALEIGH","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2014021108","OUD MODEL (<195","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021118","ATHENA","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021341",NA,"ONBEKEND","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021350",NA,"GAZELLE","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021353","MONACO","BATAVUS","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021353","MONACO","BATAVUS","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021358","LIGHTSPEED H27V","KOGA MIYATA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2014021376","ELITE","RIH","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021384",NA,"ONBEKEND","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2014021425","FUTURE","BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021500","MONTREUX","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021528",NA,"KRONAN","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021535","MARATHON 8","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021535","MARATHON 8","SPARTA","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021549","P128 FREESTYLE","TITAN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","CROSS"
"PL0100_BVH_2014021554",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021557",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021855","ATHENA","SPARTA","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021870","OPOE","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021904",NA,"UNION","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021908",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014021922",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014021940","NL 7V","GAZELLE","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021942","OPOEFIETS MET T","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014021952",NA,"PUCH","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021956","MAMBO SPIR-D N7","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021956","MAMBO SPIR-D N7","BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021958",NA,"OMA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021966","INNERGY","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021966","INNERGY","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014021970","STACCATO","BATAVUS","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014021970","STACCATO","BATAVUS","GROEN","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014022171","MEDEO VV","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022270","OPOEFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014022345","OPOEFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014022347",NA,"AVANCER","WIT","OVERIGE UNIEKE NUMMERS","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022347",NA,"AVANCER","WIT","SERIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022348",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022353","ION GLS","SPARTA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022467","O.DUTCH DR  ZWA","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014022467","O.DUTCH DR  ZWA","BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014022468","ITHAKA","SPARTA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022468","ITHAKA","SPARTA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022638","ARTMAP01 TOEGEV","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022638","ARTMAP01 TOEGEV","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022661",NA,"ONBEKEND","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022739",NA,"ONBEKEND","GOUDKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022766","KLASSIEK MODEL","VEENO","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022772","PRIMEUR DAMESFI","GAZELLE","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022772","PRIMEUR DAMESFI","GAZELLE","GROEN","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022797",NA,"BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014022972","TRANSPORT FIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014022976","RUMBA","BATAVUS","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023060","CLASSIC","RANGER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014023190","CHAMONIX","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023190","CHAMONIX","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023190","CHAMONIX","GAZELLE","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023192","TRANSPORT","HIGHLANDER","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014023193","OMAFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014023193","OMAFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014023196","PERSONAL BIKE","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023223",NA,"TREK","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014023261",NA,"GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014023265","MAMBO SPIRIT","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023265","MAMBO SPIRIT","BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023279",NA,"ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2014023284",NA,"GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023285","COSMO CS 2","GIANT","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023285","COSMO CS 2","GIANT","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023307","DUTYNL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023308",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023428",NA,"AVENUE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023517","OMA FIETS 28 IN","ON THE ROAD","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023574","RAVENNA","BATAVUS","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023584",NA,"OPOE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014023590","DAMES OMAFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023937","BLOCKBUSTER","BATAVUS","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023942","STADSFIETS","GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014023958","66 H 57 N-3","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014023958","66 H 57 N-3","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014023958","66 H 57 N-3","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014023970","PRIMEUR","JUNCKER","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024392","NOSTALGIE","ZUIDERZEE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024443",NA,"BATAVUS","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024452","TOUCHE","GAZELLE","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024477","BEST BREAK LN8","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024477","BEST BREAK LN8","BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024483",NA,"ONBEKEND","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014024491","OMA STADSFIETS","RANGER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024492","TRIPLE X CS 1 L","GIANT","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024492","TRIPLE X CS 1 L","GIANT","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024499","ROOTS TRANSPORT","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024503","20 INCH","LOEKIE","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2014024504","PICK UP","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024510","HERENFIETS","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024669","NO FUSS","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014024793","ORANGE PLUS","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024793","ORANGE PLUS","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024793","ORANGE PLUS","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024836","STYLE","PUCH","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024840","STACCATO","BATAVUS","BRONSKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024840","STACCATO","BATAVUS","BRONSKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024906",NA,"TOEVOEGEN","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014024906",NA,"TOEVOEGEN","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014024908","ORANGE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024908","ORANGE","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014024910","CROSS ROAD","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","CROSS"
"PL0100_BVH_2014024912","HEAVYDUTY NL","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014024914","JUST 4 FUN (J4F","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2014025161","SPORTFIETS","SPARTA","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025226","HOLIDAY","BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025228","PRIMEUR","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025300",NA,"ONBEKEND","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025339","PICK UP","SPARTA","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025358",NA,"UNION","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025424",NA,"LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014025424",NA,"LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2014025442","HELIOS","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025445","BLOCKB. KIDS-24","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2014025449","ION M-GEAR","TOEVOEGEN","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025449","ION M-GEAR","TOEVOEGEN","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025450",NA,"SPARTA","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025450",NA,"SPARTA","CREME","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025452","MONTREUX","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025454",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025456","EXPORT","BSP","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025564",NA,"LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025620","MURCIA MURCIA","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025620","MURCIA MURCIA","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025622",NA,"UNION","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2014025624","BASE CARGO MALE","THORBIKE","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2014025626",NA,"SELECT","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
