"id","type","merk","kleur","trefwoord","soort"
"PL0100_BVH_2514141",NA,"SPARTA","ZWART",NA,NA
"PL0100_BVH_3560467","ELECTRA","ONBEKEND","PAARS",NA,NA
"PL0100_BVH_1134902","ONBEKEND","ONBEKEND","PAARS",NA,NA
"PL0100_BVH_1435199",NA,"GAZELLE","ZWART",NA,NA
"PL0100_BVH_1220991","LIVE HN3","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1912517",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2447231","MARATHON 3","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_3674499","HEAVY DUTY","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1195332","KAYENTA","BATAVUS","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1492369","TREKKING FORMUL","ONBEKEND","GRIJS","HEREN","heren"
"PL0100_BVH_1492352","U4 TRANSPORT","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_1407561","MAMBO","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1163878",NA,"UNION","ZWART","OPOE","opoe"
"PL0100_BVH_1116428","STABILO","BATAVUS","GROEN","HEREN","heren"
"PL0100_BVH_1103594","OPOEFIETS","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2546101",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2546891",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1209015","BASIC BULLET","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_2872912","ONBEKEND","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_3449032","PRIMEUR (?)","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1721109","OMA","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1228451","GRANNY","SPARTA","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1289559","AMBIANCE","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2792120",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_2792120",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_3408987","ZWARTE OMAFIETS","HEMA","ZWART","DAMES","dames"
"PL0100_BVH_1426425","ACCENT","GAZELLE","PAARS","DAMES","dames"
"PL0100_BVH_2960873","MOUNTAINBIKE","ONBEKEND","ROOD","ATB","sport"
"PL0100_BVH_3699604",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1477778","V-BRAKE.24VER.DBAHIA ALU","GAZELLE","CHROOMKLEURIG",NA,NA
"PL0100_BVH_3604614","SWAPFIETS","UNION","ZWART","DAMES","dames"
"PL0100_BVH_1430453","TOUR","GAZELLE","GRIJS",NA,NA
"PL0100_BVH_1432649","531?","RALEIGH","ROOD","RACE","sport"
"PL0100_BVH_1068764",NA,"BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1212168","LIVE","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1127100","PRIMEUR","GAZELLE","ROOD","HEREN","heren"
"PL0100_BVH_1489603","OLD DUTCH","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_1279373","OMAFIETS","VEENO","ZWART","OPOE","opoe"
"PL0100_BVH_1354638",NA,"TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_2219793","SOUL","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2398956",NA,"CUMBERLAND","BLAUW","HEREN","heren"
"PL0100_BVH_3000164","OV FIETS","ONBEKEND","GEEL","DAMES","dames"
"PL0100_BVH_3560464","SWAPFIETS","ONBEKEND","ZWART",NA,NA
"PL0100_BVH_3697945",NA,"TREK","GRIJS","SPORT","sport"
"PL0100_BVH_3517167","GRENOBLE","GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_1049850","ORANGE PREMIUM","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1555698","PARIS PLUS (M)","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1509092",NA,"WORLDBIKE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1387671",NA,"GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1133367","OPOE","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1239895",NA,"ONBEKEND","GROEN","DAMES","dames"
"PL0100_BVH_1924632","PADOVA DN7 WARM","BATAVUS","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_2548000","CAROLINA","AZOR","ZWART","OPOE","opoe"
"PL0100_BVH_3397928","OMA","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1796720",NA,"OPOE","ZWART",NA,NA
"PL0100_BVH_1078966","DAMESFIETS LAGE","BATAVUS","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1133624","CHAMONIX","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1315860","BUBXL","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1664534",NA,"KOGA","BLAUW","DAMES","dames"
"PL0100_BVH_1454781","PARIS PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1053408","LEXICON","SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1127166","CYBER","ALTRA","GROEN","DAMES","dames"
"PL0100_BVH_1321948",NA,"ALTRA","GRIJS","DAMES","dames"
"PL0100_BVH_1379341",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_3304158","OMAFIETS","TOEVOEGEN","ORANJE","OPOE","opoe"
"PL0100_BVH_3223574",NA,"BATAVUS","BLAUW",NA,NA
"PL0100_BVH_1444458",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1444458",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1511038","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1511038","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1211294","EXPORT","BSP","ZWART","OPOE","opoe"
"PL0100_BVH_1126633",NA,"SPARTA","GROEN","DAMES","dames"
"PL0100_BVH_1442921","TOURER F.S.","GIANT","GRIJS","DAMES","dames"
"PL0100_BVH_2024411","PICK UP","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_2037369","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2178956","ORANGE PLUS ORA","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_2244079",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_2242368",NA,"SPARTA","ONBEKEND","OPOE","opoe"
"PL0100_BVH_2242368",NA,"SPARTA","ONBEKEND","OPOE","opoe"
"PL0100_BVH_2379653","CHAMONIX LITE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2651872",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2211452","AMAZONE CLASSIC","SPARTA","ONBEKEND","DAMES","dames"
"PL0100_BVH_1515538",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_3573796","MISS GRACE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1537574",NA,"GAZELLE","BRUIN","HEREN","heren"
"PL0100_BVH_1689798",NA,"RANGER","GEEL","OPOE","opoe"
"PL0100_BVH_1288502",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_2333911","IMPALA","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_2891648","TOUR POPULAIR","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_3154163","OLD DUTCH","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1184291","MAMBO-7-DN7","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1520590","ANDORRA","BATAVUS","GEEL","DAMES","dames"
"PL0100_BVH_1750301","MOEDERFIETS","GAZELLE","GEEL","DAMES","dames"
"PL0100_BVH_1543715",NA,"SPARTA","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1733116",NA,"BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_1895754","PARIS PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2469645","ORANGE C7+","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2855349","COSMO RS 1 W XL","GIANT","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2305477","BASIC CITY","ALTRA","BLAUW","DAMES","dames"
"PL0100_BVH_1679270",NA,"RANGER","ZWART","OPOE","opoe"
"PL0100_BVH_1628257","FAB 5","SPARTA","WIT","HEREN","heren"
"PL0100_BVH_1075469","TRANSPORTFIETS","CORTINA","ZWART",NA,NA
"PL0100_BVH_1518237","U4","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_2739105","ARTMAP01 TOEGEVCABBY","GAZELLE","ZILVERKLEURIG",NA,NA
"PL0100_BVH_2869914","QUEST","MERCURE","BLAUW","HEREN","heren"
"PL0100_BVH_1360750",NA,"ONBEKEND","BRUIN","DAMES","dames"
"PL0100_BVH_1599905","FREE","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1734280","KINDERFIETS","ONBEKEND","ORANJE","OPOE","opoe"
"PL0100_BVH_1057352",NA,"GRANDEUR","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1188825",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1501788",NA,"BATAVUS","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_3579926","CITYBIKE","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1135944","PICK UP","SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1336636","PARIS PLUS","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1984810","OMAFIETS.NL","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1488204","KINDERFIETS","ONBEKEND","WIT","KINDER","overig"
"PL0100_BVH_1438145","MAMBO-7","BATAVUS","CREME","DAMES","dames"
"PL0100_BVH_3633456","HEAVY DUTY","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2697610","STADSFIETS","PELIKAAN","ZWART","DAMES","dames"
"PL0100_BVH_2345947",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2498678",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2604010",NA,"UNION","BLAUW","DAMES","dames"
"PL0100_BVH_3592035","TROM.7VERSN.V-B","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3188733","ORANGE LITE    H57 670/637 F7V","GAZELLE","ZILVERKLEURIG",NA,NA
"PL0100_BVH_3185837","HEAVY DUTY","GAZELLE","BEIGE","DAMES","dames"
"PL0100_BVH_3547128","URBAN TRANSPORT","ALTEC","ZWART","DAMES","dames"
"PL0100_BVH_1740742",NA,"SPARTA","GRIJS","ELEKTRISCHE","electrisch"
"PL0100_BVH_2286631","OLD DUTCH DR ZW","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1342403","DAMESFIETS","CORTINA","ROOD","OPOE","opoe"
"PL0100_BVH_2629031",NA,"ZYSSLER","ZWART","OPOE","opoe"
"PL0100_BVH_3411235","OMA","BSP","ZWART","DAMES","dames"
"PL0100_BVH_1395375",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_3220643","NOSTALGIC","PELIKAAN","ZWART","DAMES","dames"
"PL0100_BVH_1392050",NA,"BATAVUS","BLAUW","HEREN","heren"
"PL0100_BVH_3651654",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1942437","BLOOM 28W","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1396835","BASIC","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1698398",NA,"ONBEKEND","ROOD",NA,NA
"PL0100_BVH_1058385","MADISON (HN3)","AVANCER","GRIJS","HEREN","heren"
"PL0100_BVH_1314676","PREMIUM","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1329765",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2029171","TRANSPORT U4","CORTINA","BLAUW","DAMES","dames"
"PL0100_BVH_3150955",NA,"GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_3330392","OMA FIETS","RAP","ZWART","DAMES","dames"
"PL0100_BVH_2035026","PARIS C7+","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2440171","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2678302","PARIS C7+","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2674896","SX-R TRAPEZ","GUDEREIT","ZWART","DAMES","dames"
"PL0100_BVH_2567850","CHAMONIX PURE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1796897","OMAFIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1323588","PARIS PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3628117","CHAMONIX T24","GAZELLE","BRONSKLEURIG","HEREN","heren"
"PL0100_BVH_3631177","CC101","PEUGEOT","GRIJS","HEREN","heren"
"PL0100_BVH_1254911","CAROLINA","AZOR","ZWART","OPOE","opoe"
"PL0100_BVH_1055877","BASIC","GAZELLE","PAARS","OPOE","opoe"
"PL0100_BVH_1760209",NA,"ONBEKEND","GRIJS","HEREN","heren"
"PL0100_BVH_1067290",NA,"CUMBERLAND","ZWART","OPOE","opoe"
"PL0100_BVH_2282107","MAMBO-7 DN7 TIT","BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1502613",NA,"PEGASUS","BLAUW","HEREN","heren"
"PL0100_BVH_1992792","ORANGE LITE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2188826","DAMESFIETS","MULTICYCLE","GROEN","DAMES","dames"
"PL0100_BVH_2207823","GENOVA","BATAVUS","BLAUW","ELECTRISCH","electrisch"
"PL0100_BVH_2483320","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2913217","MONACO-7","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_3079380","TARINE","BATAVUS","GROEN","HEREN","heren"
"PL0100_BVH_3140034","TR.KAB.8","GAZELLE","GROEN",NA,NA
"PL0100_BVH_1228597",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2111097","EMOTION","SPARTA","WIT","HEREN","heren"
"PL0100_BVH_1533661",NA,"SPARTA","WIT","DAMES","dames"
"PL0100_BVH_1114225","PRIMEUR","GAZELLE","BEIGE","DAMES","dames"
"PL0100_BVH_1225993","REGULIERE DAMES","ONBEKEND","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1195432",NA,"ONBEKEND","BRUIN",NA,NA
"PL0100_BVH_2144821",NA,"BATAVUS","ZILVERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_2104384","TROMM.3VERSN.ST","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2167160","OUDE WEDUWE","BATAVUS","BEIGE","DAMES","dames"
"PL0100_BVH_2159754","ANTILOPE 2003","UNION","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2194820","YELLOW SINGLE","TOEVOEGEN","GEEL","SPORT","sport"
"PL0100_BVH_2875313","CORT FIETS TRAN","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_3564190","OMAFIETS (RIVEL","UNION","WIT","DAMES","dames"
"PL0100_BVH_3611500",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2212603",NA,"ONBEKEND","GROEN","HEREN","heren"
"PL0100_BVH_3324382","CRUSH","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1318576","PARIS PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1335049",NA,"SPARTA","BEIGE","DAMES","dames"
"PL0100_BVH_2463350","DAMESFIETS","TULPFIETSEN","ZWART","DAMES","dames"
"PL0100_BVH_2463350","DAMESFIETS","TULPFIETSEN","ZWART","DAMES","dames"
"PL0100_BVH_2595054","OPOEFIETS","LIMIT CLASSIC","ZWART","OPOE","opoe"
"PL0100_BVH_2675997","ZWART","OPOE","ZWART","DAMES","dames"
"PL0100_BVH_1468038","ORANGE LIMITED","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1468038","ORANGE LIMITED","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2558135",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1421704","OLD DUTCH","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1284853",NA,"SPARTA","GROEN","HEREN","heren"
"PL0100_BVH_2167351",NA,"BATAVUS","CREME","DAMES","dames"
"PL0100_BVH_2329961","EMOTION C3","SPARTA","MEERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_2593070","E MOTION C2","SPARTA","BLAUW",NA,NA
"PL0100_BVH_2635779","CC171","PEUGEOT","WIT","DAMES","dames"
"PL0100_BVH_2908823","STADSFIETS","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3420585","MAMBO","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1805051",NA,"BATAVUS","ROOD","OPOE","opoe"
"PL0100_BVH_1813226","LEENFIETS","BATAVUS","ROZE","DAMES","dames"
"PL0100_BVH_1882554","OPOE","NOSTALGIE","WIT","OPOE","opoe"
"PL0100_BVH_1110405","OMA FIETS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1344841",NA,"MONTEGO","WIT","DAMES","dames"
"PL0100_BVH_3016724",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_3177849",NA,"GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1285343","ALUMINIUM HEREN","HEMA","GROEN","HEREN","heren"
"PL0100_BVH_1456967","NO FUSS","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1240701",NA,"ALTRA","WIT","DAMES","dames"
"PL0100_BVH_1375067","ORANGE","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1284121","CAROLINA","AZOR","ZWART","DAMES","dames"
"PL0100_BVH_2392644","MILO","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_3151843","FREE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1815293","JONGENSFIETS","RIDER","ZWART","KINDER","overig"
"PL0100_BVH_2118072",NA,"PEUGEOT","BRUIN","HEREN","heren"
"PL0100_BVH_2861769","OMAFIETS","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2348222","KALKHOFT","ONBEKEND","BLAUW","HEREN","heren"
"PL0300_BVH_750671","HOHA JO","SPARTA","GROEN","DAMES","dames"
"PL0100_BVH_3606326","DAMESFIETS TERU","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_2292450",NA,"GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_2428601","BULK BULLET D 5","SPARTA","ZWART","OPOE","opoe"
"PL0100_BVH_3247431",NA,"GAZELLE","GROEN","HEREN","heren"
"PL0100_BVH_1456232","ORANGE PLUS VV","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1461058","INTERMEZZO EBIK","BATAVUS","BLAUW","ELEKTRISCHE","electrisch"
"PL0100_BVH_1897791","ORANGE LITE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1329748",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2269852","OMA FIETS","ONBEKEND","BLAUW","OPOE","opoe"
"PL0100_BVH_1613642","LITE R","SPARTA","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2270692",NA,"ALTRA","ZWART","DAMES","dames"
"PL0100_BVH_1479667",NA,"BSP","ZWART","OPOE","opoe"
"PL0100_BVH_1219181","FAVORIET","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1444543",NA,"GAZELLE","ROOD","DAMES","dames"
"PL0100_BVH_1582763","OLD DUTCH","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_3270966",NA,"KTM","GRIJS","HEREN","heren"
"PL0100_BVH_1228587",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1085711",NA,"VEENO","ZWART","OPOE","opoe"
"PL0100_BVH_2953519",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_2626431","LOCARNO","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_3443955",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1489686","ESPRIT","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1230060","VINTAGE","CANNONDALE","ZWART","DAMES","dames"
"PL0100_BVH_2241442","OLD DUTCH (OMAF","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2521083","DUTCH WOMAN BIK","AMSTERDAM","ZWART","DAMES","dames"
"PL0100_BVH_1408416","DAMESFIETS","ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_1221190","PICK UP BAZALT","SPARTA","GRIJS","HEREN","heren"
"PL0100_BVH_2120128",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_3447090","PICK UP","SPARTA","GROEN","DAMES","dames"
"PL0100_BVH_1713315","NEW YORK","TARGET","GRIJS","DAMES","dames"
"PL0100_BVH_1454417",NA,"RIH","ZWART","OPOE","opoe"
"PL0100_BVH_1460656","OMAFIETS 26 INC","VOLARE","ZWART","OPOE","opoe"
"PL0100_BVH_1210843","STRIKE","RALEIGH","ZWART","DAMES","dames"
"PL0100_BVH_2066502","ORANGE","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1765811","BOLOGNA","BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1236457","CHAMONIX PURE C","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1270567",NA,"GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1707811","OMA-/DAMESFIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1301956","COMFORT","SPARTA","PAARS","ELEKTRISCHE","electrisch"
"PL0100_BVH_2690370","ORANGE XTRA INN","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1366623","CHAMONIX","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2602587","PARIS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3052330","OLD DUTCH","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1942796","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1362405",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_3679943",NA,"GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2022248","CHAMONIX C8","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3207014","OV FIETS","OV FIETS","GEEL","DAMES","dames"
"PL0100_BVH_2256954","PICK UP","SPARTA","ROOD","DAMES","dames"
"PL0100_BVH_1223055","(MOSGROEN)","ALTRA","GROEN","DAMES","dames"
"PL0100_BVH_2123299","GRENOBLEC7","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1363511","STACATO","BATAVUS","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1185845","PARIS PURE     D53 620/556 T3","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1185845","PARIS PURE     D53 620/556 T3","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3640888","CRUSH D57","CORTINA","GRIJS","DAMES","dames"
"PL0100_BVH_2470122",NA,"SPARTA","WIT","ELECTRISCH","electrisch"
"PL0100_BVH_2658547","MAMBO","BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_1604167",NA,"BATAVUS","BRUIN","HEREN","heren"
"PL0100_BVH_1266500","PARIS PLUS PARI","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1465125",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1080627",NA,"BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1489193","ORANGE VV ARTMA","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1276874","TRANSPORTFIETS","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2245739","VORDEN","EMPO","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1167039",NA,"ONBEKEND","ROZE","OPOE","opoe"
"PL0100_BVH_3061655","ALUMINIUM 6 VER","RAMBLER","CHROOMKLEURIG","VOUW","overig"
"PL0100_BVH_1062448","FLIRT","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1074395","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1059977",NA,"ONBEKEND","ORANJE","DAMES","dames"
"PL0100_BVH_2487628","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2488679","OMAFIETS","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2720890",NA,"PHOENIX","ZWART","DAMES","dames"
"PL0100_BVH_2064211","METROPOLIS","BSP","BLAUW","DAMES","dames"
"PL0100_BVH_2377888","METROPOLIS","BSP","BLAUW","DAMES","dames"
"PL0100_BVH_1917367","ORANGE PURE INN","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1427977",NA,"KOGA MIYATA","GRIJS",NA,NA
"PL0100_BVH_1218145","-","LOCOMOTIEF","GRIJS","DAMES","dames"
"PL0100_BVH_1208785","NO FUSS 28'' ZW","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_2345606","BASIC OMA FIETS","HIGHLANDER","ZWART","OPOE","opoe"
"PL0100_BVH_2289567",NA,"BATAVUS","GROEN","DAMES","dames"
"PL0100_BVH_2717083",NA,"GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_2953945",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2821264","VROUWENFIETD","BATAVUS","CREME","DAMES","dames"
"PL0100_BVH_3005369",NA,"AZOR","BRUIN","DAMES","dames"
"PL0100_BVH_3290435",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_2325385","SHIVER","REFLECTION","BLAUW","DAMES","dames"
"PL0100_BVH_2521320","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2872827","OUDE HERENFIETS","ONBEKEND","GROEN","HEREN","heren"
"PL0100_BVH_1526212","RETRO","TOEVOEGEN","WIT",NA,NA
"PL0100_BVH_2136762","ORANGE PLUS","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1219222","TRANSPORT U4","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_1422678","DUTY","GAZELLE","PAARS","DAMES","dames"
"PL0100_BVH_2040053","ORANGE PL.","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2040053","ORANGE PL.","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3323482","MISS GRACE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2175656","TR.KAB.8","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2891144","CROSS TRAVEL","SENSA","ZWART","HEREN","heren"
"PL0100_BVH_3504857","CRUSH","CORTINA","WIT","DAMES","dames"
"PL0100_BVH_1946111","HEREN 61","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1528359","OMA HIGHLANDER","OPOE","WIT","OPOE","opoe"
"PL0100_BVH_2632803",NA,"ONBEKEND","ZWART","BAK","overig"
"PL0100_BVH_2847306","NOSTALGIE","VEENO","ZWART","DAMES","dames"
"PL0100_BVH_1551133","ORANGE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1851101",NA,"BATAVUS","ONBEKEND",NA,NA
