,BU_CODE,BU_NAAM,WK_CODE,GM_CODE,GM_NAAM,IND_WBI,WATER,POSTCODE,DEK_PERC,OAD,STED,AANT_INW,AANT_MAN,AANT_VROUW,P_00_14_JR,P_15_24_JR,P_25_44_JR,P_45_64_JR,P_65_EO_JR,P_ONGEHUWD,P_GEHUWD,P_GESCHEID,P_VERWEDUW,BEV_DICHTH,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,P_OVER_NW,OPP_TOT,OPP_LAND,OPP_WATER,geometry,x,y
74,BU00140906,De Held,WK001409,GM0014,Groningen,1,NEE,9745,5,1355,3,2670,1345,1325,21,11,23,31,14,51,42,5,3,2958,1045,22,32,46,2.6,7,8,0,1,3,0,3,98,90,7,"POLYGON ((6.517672732323207 53.23366844590591, 6.518382595940098 53.23111973634112, 6.519078996510094 53.22861907247588, 6.519085334380704 53.22859632044359, 6.519376454609452 53.22862701626565, 6.519464582982613 53.22711838863653, 6.519523448775632 53.22611065020462, 6.520139634043307 53.22512737650215, 6.520612544842474 53.22437270173675, 6.520013560133088 53.22364102513734, 6.520123108418876 53.22303245348552, 6.520089981834782 53.2227648843013, 6.51998795978441 53.22254062908311, 6.519808915851963 53.22235404152155, 6.519401287824786 53.22218843892038, 6.519067411232444 53.22208157984005, 6.518748638848577 53.22201869118616, 6.518249098276889 53.22199210167979, 6.517835520757 53.22198047995852, 6.517278618114038 53.2219378342422, 6.516733128030896 53.22188573624731, 6.516455108669073 53.22185113907016, 6.515953380784944 53.22185764442564, 6.515663243027021 53.2218832794842, 6.514627249927277 53.22192266304638, 6.513404140979329 53.221952029583, 6.513386295165114 53.22172063076844, 6.513383646118588 53.22169033781707, 6.510402004858467 53.22178310951125, 6.508069674755395 53.22167163701817, 6.507396445517041 53.22295399035005, 6.507080314218738 53.22349977040165, 6.507070386085453 53.22433848187566, 6.507167119084079 53.22499772633348, 6.507459519806884 53.22593014786016, 6.507587510659179 53.2266223903937, 6.507585201811289 53.2268023602967, 6.507577282607929 53.22741937287912, 6.507191413878969 53.23036815488406, 6.507156591840486 53.23105092963511, 6.507183129450461 53.23149765015332, 6.507351850704662 53.23184556918365, 6.5075754117906 53.23203943558327, 6.507695468023078 53.23214354361777, 6.508158117571695 53.23237643032346, 6.508714460486687 53.23251737318778, 6.509619301351429 53.23260772167523, 6.50986620176996 53.23262200823569, 6.511557625050379 53.23271987073598, 6.513378974682881 53.23282522269452, 6.515352887695037 53.2330531636261, 6.516571438410357 53.2332761214647, 6.517436128351149 53.23356159883199, 6.517672732323207 53.23366844590591))",6.513406095300226,53.22717372471844
75,BU00140907,Westpark,WK001409,GM0014,Groningen,1,NEE,9745,1,629,4,40,25,10,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,56,30,81,9,9,1.2,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,82,70,12,"POLYGON ((6.520612544842474 53.22437270173675, 6.521665686848684 53.22269198444735, 6.521484464057547 53.2220835605838, 6.521803680527489 53.22142795308802, 6.522723099371809 53.21953952570079, 6.523191714431475 53.21857695859075, 6.523264464201619 53.21842751601005, 6.523211122193294 53.21831071664467, 6.52379059902765 53.21683340435843, 6.523871328893748 53.21624825846908, 6.523808294070974 53.21620657090417, 6.524010634157896 53.2149392552645, 6.52405382734149 53.21466870948461, 6.523710178202477 53.2146912843579, 6.520370960081119 53.21489600929171, 6.519577814517202 53.21494462274484, 6.519236252604935 53.21496555637569, 6.519299687463636 53.21523281355771, 6.517175350593455 53.21546993585849, 6.513886612240875 53.21615755723597, 6.512916282177474 53.21634408502986, 6.511682063033929 53.21658132823084, 6.510202696768083 53.21679636034661, 6.509793156705016 53.21686264772265, 6.508722343419464 53.21711066389046, 6.503230202718383 53.21854293361248, 6.503896363153325 53.22137011544174, 6.506987248108453 53.22161988650995, 6.508069674755395 53.22167163701817, 6.510402004858467 53.22178310951125, 6.513383646118588 53.22169033781707, 6.513386295165114 53.22172063076844, 6.513404140979329 53.221952029583, 6.514627249927277 53.22192266304638, 6.515663243027021 53.2218832794842, 6.515953380784944 53.22185764442564, 6.516455108669073 53.22185113907016, 6.516733128030896 53.22188573624731, 6.517278618114038 53.2219378342422, 6.517835520757 53.22198047995852, 6.518249098276889 53.22199210167979, 6.518748638848577 53.22201869118616, 6.519067411232444 53.22208157984005, 6.519401287824786 53.22218843892038, 6.519808915851963 53.22235404152155, 6.51998795978441 53.22254062908311, 6.520089981834782 53.2227648843013, 6.520123108418876 53.22303245348552, 6.520013560133088 53.22364102513734, 6.520612544842474 53.22437270173675))",6.514808592499621,53.21894081138792
76,BU00141000,Selwerd,WK001410,GM0014,Groningen,1,NEE,9741,1,3923,1,6455,3210,3240,12,28,27,16,16,68,20,7,6,7826,3960,63,20,17,1.6,14,26,2,3,3,2,17,84,82,1,"POLYGON ((6.558843752283805 53.23832668065712, 6.559276957337427 53.2371684167461, 6.559381596501543 53.23663156325512, 6.559427005712883 53.23583248509867, 6.559324765696006 53.2350348470756, 6.558975197440232 53.23400810113382, 6.558571608054695 53.23298188174604, 6.558559803868882 53.23294701309759, 6.558038170404296 53.23183114739167, 6.557075513847452 53.23057696529805, 6.556199742349453 53.22984205918603, 6.554666630389598 53.23030674916531, 6.554352822301537 53.2304653549252, 6.55403615092886 53.23076758971266, 6.553868132909754 53.23109542703389, 6.552445344285549 53.23082204621107, 6.552416148146122 53.23073345525259, 6.550028193944282 53.23167421018538, 6.549602582066762 53.23158038198623, 6.548676575276128 53.22925110406531, 6.548067505530833 53.22914792654009, 6.547783743142392 53.22905894398592, 6.547038029437585 53.22882509313637, 6.546078615320381 53.22973793690761, 6.544740196964693 53.2323198636277, 6.54431214937255 53.23224113771393, 6.542523910438556 53.23567963317466, 6.542130313335001 53.23650549578772, 6.543652576861621 53.236742993992, 6.544046582879351 53.23680615942036, 6.54557138255108 53.23705059661107, 6.550147110565995 53.23791826005635, 6.550963573033667 53.23806702675059, 6.551779376187271 53.23819112310024, 6.553236711281074 53.23834263325515, 6.554530994677616 53.23840187858269, 6.554816990402291 53.23840589085263, 6.557224056620511 53.23836355280194, 6.558843752283805 53.23832668065712))",6.551435387211012,53.23430906164804
77,BU00141001,Paddepoel-Zuid,WK001410,GM0014,Groningen,1,NEE,9742,1,4631,1,4620,2255,2365,18,19,29,21,14,65,22,8,4,8477,2475,57,18,25,1.8,11,25,2,5,3,2,13,56,55,1,"POLYGON ((6.546078615320381 53.22973793690761, 6.547038029437585 53.22882509313637, 6.547783743142392 53.22905894398592, 6.548067505530833 53.22914792654009, 6.548676575276128 53.22925110406531, 6.548812637190029 53.22902018644515, 6.549091917576236 53.22868543769441, 6.550297890370457 53.22761696257237, 6.551180154833959 53.22687485331007, 6.550637721538866 53.2265339592072, 6.550423295807951 53.2264787948837, 6.550456850480453 53.22639921768691, 6.550501559201565 53.22629318707178, 6.550667880720764 53.22615794776098, 6.548847133807036 53.22501105517992, 6.547536280263316 53.22418530267537, 6.547495365506325 53.22416012636451, 6.542293773371195 53.22095900966395, 6.540357718169251 53.22217425235783, 6.538286558178102 53.2238642492286, 6.536833051284789 53.22537296889239, 6.535427711964224 53.2273062620718, 6.536287650880713 53.22751738748475, 6.542976089446476 53.22877585596117, 6.546078615320381 53.22973793690761))",6.54336106140434,53.22581818694531
78,BU00141002,Paddepoel-Noord,WK001410,GM0014,Groningen,1,NEE,9742,1,3619,1,5490,2635,2855,9,20,26,19,27,55,27,9,9,8315,3490,66,20,14,1.5,14,20,1,2,2,2,11,67,66,1,"POLYGON ((6.542130313335001 53.23650549578772, 6.542523910438556 53.23567963317466, 6.54431214937255 53.23224113771393, 6.544740196964693 53.2323198636277, 6.546078615320381 53.22973793690761, 6.542976089446476 53.22877585596117, 6.536287650880713 53.22751738748475, 6.535427711964224 53.2273062620718, 6.5343720385082 53.2288600278402, 6.533547947353648 53.22966211276024, 6.533379706517743 53.22991837713418, 6.532973427476507 53.23061631400009, 6.532626126399667 53.23210054187346, 6.531534509761763 53.23274327608299, 6.530774501993146 53.23338284080724, 6.529993043654459 53.23462108820733, 6.538623364171289 53.23595833123657, 6.539401083461036 53.23608172316872, 6.542130313335001 53.23650549578772))",6.538345469105698,53.232020841419
79,BU00141003,Zernike Campus,WK001410,GM0014,Groningen,1,NEE,9747,1,925,4,5,5,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,5,-99999999,-99999999,-99999999,1.6,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,202,187,15,"POLYGON ((6.51144242135762 53.25411424290041, 6.51132307911582 53.25418416758205, 6.511211365339504 53.25425013862093, 6.511090114679305 53.25432105172928, 6.510880310421659 53.25444391629059, 6.510760844213577 53.25451491053056, 6.510639714446624 53.25458476183565, 6.510488313306666 53.25466831246597, 6.510352047233962 53.2547450173133, 6.510074949983063 53.25489178387028, 6.509941107405214 53.25496322654425, 6.509794036515654 53.25504053527601, 6.50953971589129 53.25517649271767, 6.509438310684471 53.255231097284, 6.509313239980027 53.25530399406912, 6.509280729035322 53.25532264766377, 6.509186384180721 53.25537680867571, 6.509072116584345 53.25544910129487, 6.508946526400345 53.25552627076379, 6.50886648207236 53.25558179853046, 6.508821042867683 53.2556173862469, 6.508749757601377 53.25567436838141, 6.508702915338343 53.25572168675625, 6.508666373002772 53.25575765860572, 6.508613275189225 53.2558122154464, 6.508570955299086 53.2558554119765, 6.508381163844557 53.25609226365876, 6.508352862675586 53.2561859390776, 6.508335975786041 53.25624890141422, 6.508320141804603 53.25630796304146, 6.508285523410942 53.25643712115634, 6.508253758591135 53.25655557711575, 6.508250044173739 53.25685576902588, 6.508246251686715 53.25727300647404, 6.508246235719634 53.25727387101767, 6.531444021159905 53.25024225390049, 6.531307467479209 53.25006753262556, 6.531401544345233 53.24991768009835, 6.532191770940544 53.24942664965646, 6.533528602693073 53.24861113190522, 6.534839989733136 53.24777246035232, 6.535499936751823 53.24721520193955, 6.536429836443514 53.24677779350272, 6.537056740011093 53.24628679255009, 6.537265666692185 53.2460569889588, 6.537470864017649 53.2455938475754, 6.537796862991339 53.24507891075377, 6.538018962565216 53.24485514981406, 6.538559885969688 53.24431016065093, 6.538683010643907 53.24418134756611, 6.539174612435968 53.24379394135932, 6.540621687115147 53.24276825378241, 6.54130647586217 53.24225769401161, 6.541656308353373 53.24153462745144, 6.542487803506123 53.23977207184325, 6.543247272121427 53.23744018420211, 6.543554505121168 53.2370045345467, 6.543652576861621 53.236742993992, 6.542130313335001 53.23650549578772, 6.539401083461036 53.23608172316872, 6.538623364171289 53.23595833123657, 6.529993043654459 53.23462108820733, 6.529424718189227 53.23551690812783, 6.529004205861856 53.2364375104024, 6.528090549176872 53.23751556604918, 6.526437777535852 53.23925213630358, 6.526184988780039 53.23966341065051, 6.526131762450011 53.24071261341111, 6.525233324252364 53.24185996393523, 6.524885431928598 53.24230421763863, 6.523202039911877 53.24379965804918, 6.52285181646068 53.24529343142481, 6.521857429706464 53.24679005822428, 6.520939405759045 53.24758039099917, 6.519007770913632 53.24924324259294, 6.518615301825835 53.25003812576602, 6.518488459085798 53.25029503317172, 6.517651447694836 53.25105955793944, 6.514351716594376 53.25253556705074, 6.51144242135762 53.25411424290041))",6.529190760781804,53.24468608984574
80,BU00141004,Selwerderhof,WK001410,GM0014,Groningen,1,NEE,9741,5,1785,2,5,0,5,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999,-99999999,-99999999,2.0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,100,90,10,"POLYGON ((6.556639058859901 53.24267132807953, 6.558843752283805 53.23832668065712, 6.557224056620511 53.23836355280194, 6.554816990402291 53.23840589085263, 6.554530994677616 53.23840187858269, 6.553236711281074 53.23834263325515, 6.551779376187271 53.23819112310024, 6.550963573033667 53.23806702675059, 6.550147110565995 53.23791826005635, 6.54557138255108 53.23705059661107, 6.544046582879351 53.23680615942036, 6.543652576861621 53.236742993992, 6.543554505121168 53.2370045345467, 6.543247272121427 53.23744018420211, 6.542487803506123 53.23977207184325, 6.541656308353373 53.24153462745144, 6.54130647586217 53.24225769401161, 6.540621687115147 53.24276825378241, 6.539174612435968 53.24379394135932, 6.538683010643907 53.24418134756611, 6.538559885969688 53.24431016065093, 6.538018962565216 53.24485514981406, 6.537796862991339 53.24507891075377, 6.537470864017649 53.2455938475754, 6.537265666692185 53.2460569889588, 6.537056740011093 53.24628679255009, 6.536429836443514 53.24677779350272, 6.535499936751823 53.24721520193955, 6.534839989733136 53.24777246035232, 6.533528602693073 53.24861113190522, 6.532191770940544 53.24942664965646, 6.531401544345233 53.24991768009835, 6.531307467479209 53.25006753262556, 6.531444021159905 53.25024225390049, 6.556639058859901 53.24267132807953))",6.546674674055254,53.24240370677478
81,BU00141005,Tuinwijk,WK001410,GM0014,Groningen,1,NEE,9741,1,5665,1,1590,785,805,11,24,44,15,6,80,13,6,1,10247,1060,67,21,12,1.5,11,13,0,2,3,0,7,16,16,0,"POLYGON ((6.548676575276128 53.22925110406531, 6.549602582066762 53.23158038198623, 6.550028193944282 53.23167421018538, 6.552416148146122 53.23073345525259, 6.552445344285549 53.23082204621107, 6.553868132909754 53.23109542703389, 6.55403615092886 53.23076758971266, 6.554352822301537 53.2304653549252, 6.554666630389598 53.23030674916531, 6.556199742349453 53.22984205918603, 6.555255287360462 53.2290582104349, 6.550667880720764 53.22615794776098, 6.550501559201565 53.22629318707178, 6.550456850480453 53.22639921768691, 6.550423295807951 53.2264787948837, 6.550637721538866 53.2265339592072, 6.551180154833959 53.22687485331007, 6.550297890370457 53.22761696257237, 6.549091917576236 53.22868543769441, 6.548812637190029 53.22902018644515, 6.548676575276128 53.22925110406531))",6.551882004796711,53.229303838590326
82,BU00141100,Beijum-West,WK001411,GM0014,Groningen,1,NEE,9737,1,1653,2,6225,3195,3030,18,12,29,31,10,58,30,11,2,5273,3090,44,22,33,2.0,10,13,0,3,3,0,6,120,118,2,"POLYGON ((6.587126622670401 53.25571365128278, 6.587261464550902 53.25567024223172, 6.58738907359041 53.25565882143189, 6.587510833192288 53.25564396295736, 6.587569835845463 53.25563676826813, 6.587590462595367 53.25563425239116, 6.589968354068594 53.25539658055547, 6.590596816504107 53.25533892604777, 6.59064274405461 53.25533350523992, 6.59073659122347 53.25532243737335, 6.590826966459785 53.25514961377914, 6.591954768283674 53.2535346930446, 6.592085800273375 53.25312369186576, 6.592312930768514 53.25263408389265, 6.592541314547607 53.25225400561385, 6.592796801483392 53.25135280726142, 6.593019265630188 53.25080402421996, 6.593024912919383 53.25078690256893, 6.593257412936926 53.25008200670126, 6.593505635225245 53.24972095770237, 6.593810887073777 53.24945998204389, 6.59431241207026 53.24877027093231, 6.59469445111647 53.24817485774756, 6.595079447365293 53.24819443945981, 6.595341421101458 53.2478867167587, 6.595432069584709 53.24753344960495, 6.596089438328452 53.24656825786249, 6.596666067339567 53.24586663641549, 6.596448875307433 53.24578785734074, 6.597311190596812 53.24476568676085, 6.597495680852345 53.24447419609464, 6.592737268083424 53.24205447682793, 6.592702356215804 53.24209197900045, 6.592705715873393 53.2422123621428, 6.592456973944897 53.24246266438082, 6.587593400474264 53.24030547958079, 6.585533819623433 53.24167402811786, 6.585240509088448 53.24184912152435, 6.583112665321715 53.2432960379338, 6.582650493669611 53.24371012005691, 6.582263129281671 53.24415206111776, 6.582040042997155 53.2445057252859, 6.581941713831793 53.24476236698396, 6.581857915958621 53.2450891316735, 6.581796823952672 53.24547418239349, 6.581687020534052 53.2459001255127, 6.581562884285648 53.24618037515751, 6.581390043205416 53.2464466127748, 6.581082090146661 53.24681798423839, 6.580841823872867 53.24703790361468, 6.580262124375547 53.24744291439666, 6.579897928749226 53.24764618944111, 6.579495719921254 53.24781647126875, 6.578867848102888 53.24804812378517, 6.579816952947393 53.24904814653097, 6.581068322183311 53.25020091068029, 6.582246134102054 53.25128584650405, 6.583057203439267 53.25189782608911, 6.583478587861821 53.2523429437983, 6.584359085980293 53.25318786698781, 6.585741475704179 53.254449547042, 6.587123947282303 53.25571121040547, 6.587126622670401 53.25571365128278))",6.588242049131524,53.24775602813994
83,BU00141101,Beijum-Oost,WK001411,GM0014,Groningen,1,NEE,9736,1,1490,3,6415,3220,3195,19,14,30,29,7,62,26,11,2,6874,3160,45,19,36,2.0,11,18,1,5,3,0,9,94,93,1,"POLYGON ((6.59073659122347 53.25532243737335, 6.590835011837256 53.25531082885406, 6.591035210170231 53.25528720933198, 6.592142060313346 53.25518659343664, 6.595276522469367 53.25488069799751, 6.596861424872583 53.25472607176347, 6.598052888499796 53.25460913737416, 6.598252577988626 53.2545895367522, 6.599048391822875 53.25451142227204, 6.60100869199403 53.25432910226128, 6.602066170705695 53.25423660366462, 6.604411289541493 53.25401328227355, 6.60484368126666 53.25396708416808, 6.604895404154819 53.25395738456499, 6.605035121400549 53.25392295204144, 6.60522019045689 53.25386971744793, 6.605420642446671 53.25381999308636, 6.605618673792705 53.25379230082783, 6.605972389038979 53.25376079012114, 6.606248633184092 53.25375467818516, 6.606311239372923 53.25374836349142, 6.606351290318119 53.25374084845909, 6.606376732896824 53.25372702062947, 6.606399473915588 53.25369340518409, 6.606427230110587 53.25354395020365, 6.606463082475739 53.25339833957722, 6.606489454770715 53.25324179960272, 6.606513567844618 53.25310663335917, 6.606514892308199 53.25302777381641, 6.606510360458545 53.25290919117035, 6.606496910969163 53.25275815922689, 6.60647028083114 53.25261210533849, 6.606451146255981 53.25256327897831, 6.606412634118767 53.25251962798269, 6.606356002056669 53.25248539908304, 6.606325499965209 53.25245374431872, 6.606283955797713 53.25206280145143, 6.606307919618007 53.25184852128674, 6.606376410284637 53.25149772666459, 6.606407232641008 53.25141659024002, 6.606312426572774 53.25141321284946, 6.606365989497566 53.25121407021352, 6.606391334796169 53.25094422223928, 6.6065772266043 53.24988643756268, 6.60653189020354 53.24966044173419, 6.606651570394226 53.24949477587369, 6.606729974238913 53.24914081565255, 6.607116163261566 53.24918092531168, 6.607222891712043 53.24914030051769, 6.607278440081966 53.24898517048258, 6.607446351435241 53.24867073860565, 6.607744570555113 53.24824894268762, 6.607754217031696 53.24816616995646, 6.607877304763377 53.24810545562634, 6.608170910735 53.24796063783924, 6.609131228587902 53.24642318422134, 6.605401908787267 53.24487049984617, 6.604938128884391 53.24489317820257, 6.603796267350468 53.24578251416062, 6.601655427522712 53.24482905063653, 6.601096626493504 53.24520216399442, 6.598089842820694 53.24379593440766, 6.597495680852345 53.24447419609464, 6.597311190596812 53.24476568676085, 6.596448875307433 53.24578785734074, 6.596666067339567 53.24586663641549, 6.596089438328452 53.24656825786249, 6.595432069584709 53.24753344960495, 6.595341421101458 53.2478867167587, 6.595079447365293 53.24819443945981, 6.59469445111647 53.24817485774756, 6.59431241207026 53.24877027093231, 6.593810887073777 53.24945998204389, 6.593505635225245 53.24972095770237, 6.593257412936926 53.25008200670126, 6.593024912919383 53.25078690256893, 6.593019265630188 53.25080402421996, 6.592796801483392 53.25135280726142, 6.592541314547607 53.25225400561385, 6.592312930768514 53.25263408389265, 6.592085800273375 53.25312369186576, 6.591954768283674 53.2535346930446, 6.590826966459785 53.25514961377914, 6.59073659122347 53.25532243737335))",6.600145609802198,53.24995669388751
