,mutation,quaycode,quayname,quayowner,quaystatus,accessible,bicyclepar,bins,shelter,geometry,x,y
367,2017-09-20T01:36:47Z,NL:Q:10001490,Vestdijklaan,G0014,available,Y,false,true,false,POINT (6.57024340302847 53.19080052149346),6.57024340302847,53.190800521493465
368,2017-09-20T01:37:52Z,NL:Q:10001500,Vestdijklaan,G0014,available,Y,false,false,false,POINT (6.570988865672959 53.19070330102207),6.570988865672959,53.19070330102207
369,2017-09-20T01:41:41Z,NL:Q:10002130,Palmelaan,G0014,available,Y,false,false,false,POINT (6.555010114340757 53.18741813888437),6.555010114340757,53.18741813888437
370,2017-09-20T01:43:48Z,NL:Q:10002140,Palmelaan,G0014,available,Y,false,true,true,POINT (6.554714604325849 53.18755581307173),6.554714604325849,53.187555813071725
371,2017-09-20T01:42:31Z,NL:Q:10002150,W. Dreesstraat,G0014,available,Y,false,false,true,POINT (6.558354714592852 53.18716984824443),6.558354714592852,53.18716984824443
372,2017-09-21T23:03:36Z,NL:Q:10002160,W. Dreesstraat,G0014,available,Y,false,false,false,POINT (6.558653615704279 53.18715794244361),6.558653615704279,53.18715794244361
373,2017-09-20T01:37:01Z,NL:Q:10002170,Eisenhowerstraat,G0014,available,Y,false,false,false,POINT (6.560159895484319 53.18974030909362),6.560159895484319,53.18974030909362
374,2017-09-20T01:43:12Z,NL:Q:10002180,Eisenhowerstraat,G0014,available,Y,false,true,true,POINT (6.560109906368916 53.1895520822087),6.560109906368916,53.1895520822087
375,2017-09-21T23:03:37Z,NL:Q:10002190,den Uylstraat,G0014,available,Y,false,true,false,POINT (6.557477374394932 53.19124029420352),6.557477374394932,53.191240294203524
376,2017-09-20T01:36:17Z,NL:Q:10002200,den Uylstraat,G0014,available,Y,false,true,true,POINT (6.557797712852771 53.19091365552664),6.557797712852771,53.190913655526636
377,2017-09-20T01:45:19Z,NL:Q:10002220,Maartenshof,G0014,available,Y,false,false,true,POINT (6.559246031266658 53.19190599410592),6.559246031266658,53.19190599410592
378,2017-09-20T01:39:03Z,NL:Q:10002890,Opaalstraat,G0014,available,Y,false,false,true,POINT (6.5225343079781 53.22466393713935),6.5225343079781,53.22466393713935
379,2017-09-21T23:03:38Z,NL:Q:10002900,Opaalstraat,G0014,available,Y,false,false,false,POINT (6.52225199497606 53.22474748455404),6.5222519949760605,53.224747484554044
380,2017-09-20T01:36:18Z,NL:Q:10003130,A-Kerkhof,G0014,available,Y,false,true,false,POINT (6.561596149221845 53.21619128725272),6.561596149221845,53.21619128725272
381,2017-09-20T01:41:06Z,NL:Q:10003140,A-Kerkhof,G0014,available,Y,false,true,true,POINT (6.561660167506121 53.21634342926432),6.561660167506121,53.21634342926432
382,2017-09-20T01:45:47Z,NL:Q:10003210,Goudlaan,G0014,available,Y,false,true,true,POINT (6.535225520755203 53.22215283016814),6.535225520755203,53.22215283016814
383,2017-09-20T01:44:17Z,NL:Q:10003220,Goudlaan,G0014,available,Y,false,true,true,POINT (6.534780731739709 53.22231883872912),6.534780731739709,53.222318838729116
384,2017-09-21T23:03:40Z,NL:Q:10003250,J. Steenstraat,G0014,available,Y,false,true,false,POINT (6.548222385805659 53.21658204767612),6.548222385805659,53.21658204767612
385,2017-09-20T01:37:19Z,NL:Q:10003260,J. Steenstraat,G0014,available,Y,false,true,true,POINT (6.54699818914628 53.21671071000443),6.54699818914628,53.21671071000443
386,2017-09-20T01:44:10Z,NL:Q:10003330,Oranjesingel,G0014,available,Y,false,true,true,POINT (6.553794464944152 53.21945755859099),6.5537944649441515,53.21945755859099
387,2017-09-20T01:42:31Z,NL:Q:10003340,Oranjesingel,G0014,available,Y,false,true,false,POINT (6.55365011448296 53.21965666204918),6.55365011448296,53.21965666204918
388,2017-09-20T01:44:13Z,NL:Q:10004510,Winkelc P'poel,G0014,available,Y,false,true,true,POINT (6.543087012593028 53.22833185121366),6.543087012593028,53.22833185121366
389,2017-09-20T01:39:03Z,NL:Q:10004170,Winkelc P'poel,G0014,available,Y,false,true,true,POINT (6.542303847706815 53.22872580388731),6.542303847706815,53.22872580388731
390,2017-09-20T01:38:10Z,NL:Q:10004180,Winkelc P'poel,G0014,available,Y,false,true,true,POINT (6.54290336018495 53.2293041432045),6.54290336018495,53.2293041432045
391,2017-09-20T01:36:16Z,NL:Q:10004090,Kometenstraat,G0014,available,N,false,false,false,POINT (6.539609691913831 53.23439511005598),6.539609691913831,53.23439511005598
392,2017-09-20T01:43:03Z,NL:Q:10004100,Kometenstraat,G0014,available,N,false,true,true,POINT (6.539707673259169 53.23357641532856),6.539707673259169,53.233576415328564
393,2017-09-20T01:41:41Z,NL:Q:10004310,Peizerweg 128,G0014,available,N,false,false,false,POINT (6.541187380123565 53.20878683980066),6.541187380123565,53.20878683980066
394,2017-09-20T01:37:19Z,NL:Q:10004320,Peizerweg 128,G0014,available,N,false,false,true,POINT (6.542328542304324 53.20891963968693),6.5423285423043245,53.20891963968693
395,2017-09-21T23:03:49Z,NL:Q:10005910,Kranenburg,G0014,available,Y,false,false,false,POINT (6.528514780068964 53.20390265879479),6.5285147800689645,53.20390265879479
396,2017-09-21T23:03:49Z,NL:Q:10005920,Kranenburg,G0014,available,Y,false,false,false,POINT (6.527864256201649 53.203639254838),6.527864256201649,53.203639254838
397,2017-09-20T01:40:26Z,NL:Q:10005020,Venuslaan,G0014,available,Y,false,true,true,POINT (6.537871192498902 53.2309790204914),6.537871192498902,53.2309790204914
398,2017-09-20T01:41:18Z,NL:Q:10005050,Uranusstraat,G0014,available,N,false,true,true,POINT (6.534747249793297 53.23402832964888),6.5347472497932975,53.23402832964888
399,2017-09-20T01:43:48Z,NL:Q:10005070,Avondsterlaan,G0014,available,Y,false,false,true,POINT (6.53381055103121 53.23090106237563),6.53381055103121,53.23090106237563
400,2017-09-20T01:40:11Z,NL:Q:10005190,Nassauplein,G0014,available,Y,false,true,true,POINT (6.54743692925531 53.22134343092503),6.54743692925531,53.22134343092503
401,2017-09-21T23:03:44Z,NL:Q:10005200,Nassauplein,G0014,available,Y,false,true,true,POINT (6.547800047075265 53.22148370105044),6.547800047075265,53.22148370105044
402,2017-09-20T01:38:11Z,NL:Q:10005370,v. K. Verschuurlaan,G0014,available,Y,false,true,true,POINT (6.58183077082498 53.19536762179706),6.58183077082498,53.19536762179706
403,2017-09-20T01:43:59Z,NL:Q:10005380,v. K. Verschuurlaan,G0014,available,Y,false,true,true,POINT (6.581708114169263 53.19526100563071),6.581708114169263,53.195261005630705
404,2017-09-20T01:37:21Z,NL:Q:10005390,Van Iddekingeweg,G0014,available,Y,false,true,true,POINT (6.578772000065951 53.20003506644001),6.578772000065951,53.20003506644001
405,2017-09-20T01:44:25Z,NL:Q:10005400,Van Iddekingeweg,G0014,available,Y,false,true,true,POINT (6.578751098282667 53.19981959896175),6.578751098282667,53.19981959896175
406,2017-09-20T01:44:47Z,NL:Q:10005450,Vechtstraat,G0014,available,Y,false,false,false,POINT (6.572593062118091 53.20884009406279),6.5725930621180915,53.20884009406279
407,2017-09-20T01:44:22Z,NL:Q:10005460,Vechtstraat,G0014,available,Y,false,true,true,POINT (6.572561596193393 53.20823831424373),6.572561596193393,53.20823831424373
408,2017-09-20T01:44:22Z,NL:Q:10005790,Nolenslaan,G0014,available,N,false,true,false,POINT (6.593886022365651 53.19569626999986),6.593886022365651,53.19569626999986
409,2017-09-20T01:39:06Z,NL:Q:10005800,Nolenslaan,G0014,available,N,false,false,true,POINT (6.593826509369456 53.19624504500885),6.593826509369456,53.19624504500885
410,2017-09-20T01:39:06Z,NL:Q:10005810,Saaksumborg,G0014,available,N,false,false,true,POINT (6.59527391450681 53.19341770035648),6.5952739145068096,53.19341770035648
411,2017-09-20T01:45:45Z,NL:Q:10005820,Saaksumborg,G0014,available,N,false,false,false,POINT (6.595144707979095 53.19307751446661),6.595144707979095,53.19307751446661
412,2017-09-20T01:42:23Z,NL:Q:10005830,Esserhaag,G0014,available,Y,false,false,false,POINT (6.592418086917609 53.19242197014514),6.592418086917609,53.19242197014514
413,2017-09-20T01:43:48Z,NL:Q:10005840,Esserhaag,G0014,available,Y,false,false,true,POINT (6.593436543230386 53.19245666408271),6.593436543230386,53.19245666408271
414,2017-09-20T01:45:38Z,NL:Q:10005870,Verl. Hereweg,G0014,available,N,false,false,false,POINT (6.583028369694658 53.19484345814765),6.583028369694658,53.19484345814765
415,2017-09-20T01:45:51Z,NL:Q:10005880,Verl. Hereweg,G0014,available,N,false,false,false,POINT (6.583272749284746 53.1944815620135),6.583272749284746,53.1944815620135
416,2017-09-20T01:37:36Z,NL:Q:10005900,W. van Doeverenplein,G0014,available,Y,false,false,true,POINT (6.571614554723053 53.22666979018049),6.571614554723053,53.22666979018049
417,2017-09-20T01:37:36Z,NL:Q:10006060,W. van Doeverenplein,G0014,available,Y,false,false,true,POINT (6.571323753860708 53.22698718299964),6.571323753860708,53.226987182999636
418,2017-09-20T01:37:52Z,NL:Q:10005950,Oostersingel,G0014,available,N,false,false,false,POINT (6.574195632069097 53.22141421160311),6.574195632069097,53.22141421160311
419,2017-09-20T01:40:37Z,NL:Q:10005960,Oostersingel,G0014,available,N,false,false,false,POINT (6.574487114965052 53.22112376326966),6.574487114965052,53.22112376326966
420,2017-09-20T01:37:20Z,NL:Q:10006140,Floresstraat,G0014,available,Y,false,true,true,POINT (6.563722150441057 53.23269639216375),6.563722150441057,53.232696392163746
421,2017-09-20T01:37:20Z,NL:Q:10006080,Floresstraat,G0014,available,Y,false,false,false,POINT (6.564740028008634 53.23322559039649),6.564740028008634,53.23322559039649
422,2017-09-20T01:42:22Z,NL:Q:10006130,Floresstraat,G0014,available,Y,false,true,true,POINT (6.564092711556701 53.23365429780232),6.564092711556701,53.23365429780232
423,2017-09-20T01:36:47Z,NL:Q:10006090,UMCG Hoofdingang,G0014,available,Y,false,true,false,POINT (6.576615798873442 53.22067133491188),6.576615798873442,53.220671334911884
424,2017-09-20T01:37:36Z,NL:Q:10006100,UMCG Hoofdingang,G0014,available,Y,false,true,true,POINT (6.576826350083889 53.22070519326529),6.576826350083889,53.22070519326529
425,2017-09-20T01:45:53Z,NL:Q:10006210,Korenstraat,G0014,available,N,false,true,false,POINT (6.563866114206288 53.2231334947415),6.563866114206288,53.223133494741504
426,2017-09-20T01:38:11Z,NL:Q:10006550,H. R. Holststraat,G0014,available,Y,false,true,true,POINT (6.567327094929853 53.2001751705171),6.567327094929853,53.2001751705171
427,2017-09-20T01:40:26Z,NL:Q:10006590,Parkbrug,G0014,available,N,false,false,true,POINT (6.562781616537958 53.20693266670229),6.562781616537958,53.206932666702286
428,2017-09-20T01:43:04Z,NL:Q:10006600,Parkbrug,G0014,available,Y,false,true,true,POINT (6.561988522623241 53.20694043585226),6.561988522623241,53.20694043585226
429,2017-09-20T01:43:23Z,NL:Q:10006930,Lepelaar,G0014,available,Y,false,true,true,POINT (6.544906338624272 53.183319425584),6.544906338624272,53.183319425583996
430,2017-09-20T01:36:17Z,NL:Q:10006940,Lepelaar,G0014,available,Y,false,false,true,POINT (6.544943461570905 53.18358866105059),6.544943461570905,53.18358866105059
431,2017-09-20T01:43:23Z,NL:Q:10007330,Linnaeusplein,G0014,available,Y,false,false,false,POINT (6.583202062180248 53.22277159247042),6.583202062180248,53.222771592470416
432,2017-09-20T01:38:29Z,NL:Q:10007380,Linnaeusplein,G0014,available,Y,false,false,false,POINT (6.58336498539694 53.22270706370089),6.58336498539694,53.22270706370089
433,2017-09-21T23:03:56Z,NL:Q:10007340,Wielewaalplein,G0014,available,Y,false,false,true,POINT (6.577338592767959 53.22788922523241),6.577338592767959,53.22788922523241
434,2017-09-20T01:41:30Z,NL:Q:10007370,Wielewaalplein,G0014,available,Y,false,false,true,POINT (6.576017874148767 53.22887284431007),6.576017874148767,53.22887284431007
435,2017-09-20T01:38:29Z,NL:Q:10007350,Klaprooslaan,G0014,available,Y,false,false,true,POINT (6.580796364411039 53.22512302211076),6.5807963644110385,53.22512302211076
