,DDINDIENIN,OMSCHRIJVI,TYPE,geometry,x,y
129,2013-06-14,"Besloten partij, 29 en 30 juni 2013, Hundred Sound Accompany, Pop Dijkemaweg 31b",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
130,2015-05-28,"Pop Dijkemaweg 31b, One Night (13/14-06-15) + Trinity (4/5-7-15)",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
131,2006-04-21,"Koninginnenacht en -dag 2006, Eetcafé Roezemoes, Gedempte Zuiderdiep 15",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569904836029993 53.21576955832159),6.569904836029993,53.21576955832159
132,2005-04-22,"Gedempte Zuiderdiep 12,  Benefietavond M. Holman, 23 mei 2005",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57043880483416 53.21529475401084),6.57043880483416,53.21529475401084
133,1996-01-01,"Mandaat D&H vergunning, Elzenlaan 72 'BSV Selwerd'",Drank- en Horecavergunning,POINT (6.546331501399487 53.2368516117028),6.546331501399487,53.236851611702804
134,2007-04-20,"Koninginnenacht en koninginnedag 2007, Bij van Boven, Grote Markt 42",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567602926431824 53.21808170090743),6.567602926431824,53.218081700907426
135,2008-12-31,"Hundread Sound Accompany, Pop Dijkemaweg 31b te Groningen, Oud en Nieuw 2008-2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
136,2012-11-22,"Hundred Sound Accompany, Pop Dijkemaweg 31b, 21 en 22 dec 2012 en 31 dec 2012 en 1 jan2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
137,2014-01-17,"Pop Dijkemaweg 31b, Hundred Sound Accompany, 1februari Beats down the Rabbithole en 26 april 2014 Psy - Incarnation",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
138,2016-09-07,"Enter the Galaxy 23 sept 2016, Psy Boundnis 24 sept 2016, Psy Lucarnation 15 okt 2016, Bokito Rave 5 nov 2016, Pop Dijkemaweg 31b te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.59522583246401 53.226776609087),6.59522583246401,53.226776609087
139,2004-06-03,"Beijk Catering Service B.V., tappunt bij cateringpartij Van Swietenlaan 23",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.548163030366948 53.18968196382106),6.548163030366948,53.18968196382106
140,2016-01-19,"Koningsnacht en -dag 2016, Huis de Beurs",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563820022587421 53.21653148315966),6.5638200225874215,53.21653148315966
141,2016-06-30,"Kaaskop, Zwanestraat 24 en Spaak, Oude Boteringestraat 66, Tour de France kaasjes en wijn",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563796339170695 53.21813032232982),6.563796339170695,53.21813032232982
142,2002-08-14,ontheffing zuiderdiep 73 chaplin's pub,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56596490225654 53.21471738427167),6.56596490225654,53.21471738427167
143,2013-03-26,"Lokaal & Lekker, Munnekeholm 1, 27 april 2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561280859734582 53.21568089229907),6.561280859734582,53.21568089229907
144,2008-04-18,"Hoogstraat 3-5, Bij Jansen, Finale ""Mijn tent is top"" 22 april 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567957973598721 53.21697475095165),6.567957973598721,53.21697475095165
145,2016-05-25,"The Walkthrough, 3 juni 2016, Antonius Deusinglaan 1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57160284966846 53.22407928215552),6.5716028496684595,53.22407928215552
146,2016-08-15,"Opening Bien conceptstore, 7 t/m 10 sept en 24 september Nacht van de Mode, Oosterstraat 54",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.5705635823113 53.21678228296446),6.5705635823112996,53.21678228296446
147,2004-11-05,"Eikenlaan 286, Reitdiep college locatie Kamerlingh Onnes, i.v.m. reunie",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.551032994698875 53.23185890297481),6.5510329946988755,53.231858902974814
148,2004-04-14,"Folkingestraat 42, Koninginnedag 2004, Stichting Mijn Moeder",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.565168963981741 53.21550392404856),6.5651689639817405,53.215503924048555
149,2013-01-18,"Bevrijdingsfestival 5 mei 2013 en Dance Experience XXL 12 mei 2013, Van Gelder Catering, Concourslaan 10 de Drafbaan",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
150,2015-03-20,"Epic Vines, Drafbaan Groningen, 13 juni 2015, Van Gelder Events en Catering",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
151,2003-03-21,"Drafbaan concours 23 maart, N. van Gelder",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
152,2013-04-22,"Lokaal & Lekker, Postkantoor Munnekenholm 1. Onze wijn is biologisch, 27 april 2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561280859734582 53.21568089229907),6.561280859734582,53.21568089229907
153,2013-11-15,"koningsnacht en -dag 2014, Café Peter Pan, Voor Voormalig 
Klein Poortje 10-11",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.575248559571516 53.21656069762634),6.575248559571516,53.21656069762634
154,2002-06-19,"Helperplein 9, aanvraag D&H verg. i.v.m. wijz. leid.gev.",Drank- en Horecavergunning,POINT (6.579242489528065 53.19801272432458),6.579242489528065,53.198012724324585
155,2014-12-09,"Dance & Hardstyle in the Park, Drafbaan te Groningen, 5 september 2015 en Groningens Ontzet 28 augustus 2015",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
156,2008-09-05,"Zwanestraat 35/35a, Mesacosa 45 jaar, 27-09-08",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563601555199121 53.21830082761952),6.563601555199121,53.218300827619515
157,2012-07-28,"Paradigm, Afterparty, Pop Dijkemaweg 31 b te Groningen, 12 augustus 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.594486731321894 53.22736782185597),6.594486731321894,53.22736782185597
158,2004-08-03,"KEIweek 2004, Cafe Mijn Moeder",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.565168963981741 53.21550392404856),6.5651689639817405,53.215503924048555
159,2005-08-08,"Folkingestraat 42, Stichting Mijn Moeder, Keiweek",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.565168963981741 53.21550392404856),6.5651689639817405,53.215503924048555
160,2017-01-19,"Koningsnacht en -dag 2017, Mesacosa, Zwanestraat 35",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563601555199121 53.21830082761952),6.563601555199121,53.218300827619515
161,2008-04-03,"The Knickerbockers, Blauwborgje 16, 9 t/m 11 mei 2008 en 24 mei 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.530891985141027 53.23713391890657),6.530891985141027,53.237133918906565
162,2013-11-18,"Koningsnacht en -dag 2014, Horeca Combinatie Groningen BV, Grote Markt 36-39, Oosterstraat 7",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56815279360672 53.21820025664554),6.56815279360672,53.21820025664554
163,2014-11-14,"Koningsnacht en -dag 2015, Mesacosa, Zwanestraat 35",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563601555199121 53.21830082761952),6.563601555199121,53.218300827619515
164,2003-04-15,"Koninginnedag 2003, Vismarkt 28, Hock Sieng",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.565644629962383 53.21707474265327),6.565644629962383,53.217074742653274
165,2003-04-07,"Leegeweg 2, Manege ""De Oude Held"", ivm overname",Drank- en Horecavergunning,POINT (6.518607282019683 53.22823652590183),6.5186072820196825,53.22823652590183
166,2009-04-01,"Koninginnedag 2009, BIB Jaltadaheerd 53/54",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.587806413040577 53.25071780585581),6.587806413040577,53.25071780585581
167,2005-04-20,"Duindoornstraat 98, Flatparty Selwerd III",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.544886039296929 53.23653961013405),6.544886039296929,53.236539610134045
168,2016-05-30,"Dance at the Beacht, 16 juli 2016, Kardinge
Concours Hippique, 16 en 17 juli 2016, Drafbaan,
Open Dag FC Groningen, 30 juli 2016, Euroborg e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
169,2012-06-08,"Opening Eetcafe Aweg, Aweg 24 te Groningen, 9 juni 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.554074574751074 53.21558074818614),6.554074574751074,53.21558074818614
170,2012-06-08,"Opening Eetcafe Aweg, Aweg 24 te Groningen, 9 juni 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.554074574751074 53.21558074818614),6.554074574751074,53.21558074818614
171,2009-07-20,"Ballonfiesta, Kardingermaar te Groningen, 8 augustus 2009
Citydance, Concourslaan 10 te Groningen, 9 augustus 2009
",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
172,2014-01-03,"Van Gelder Events, Drafbaan, Concourslaan Groningen, 30 augustus 2014 Dance in the Park, 6 September 2014 Hardstyle in the Park",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
173,2014-01-03,"Van Gelder Catering, Drafbaan, Concourslaan 10
5 mei 2014 Bevrijdingsfestival
31 mei 2014 DEXL
30 augustus 2014 Hardstyle in the Park
6 september 2014 Dance in the Park",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
174,2016-05-30,"Springkussenfeest op 6 augustus 2016, Concours Hippique op 28 augustus 2016, Exclusive Vibez op 2 september 2016
Dance/Hardstyle op 3 september 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.546197346967548 53.20277976744941),6.546197346967548,53.202779767449414
175,2012-02-13,"BSV ""Ons Belang"", Zaagmuldersweg 82c, 9 september 2012, 90 jarig bestaan",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.580844405207476 53.22443110332429),6.580844405207476,53.224431103324285
176,2002-08-13,"Floresplein 30a, Mitra, i.v.m. nieuwe leidinggevenden",Drank- en Horecavergunning,POINT (6.56759417894656 53.23176287803827),6.5675941789465595,53.231762878038275
177,2017-03-15,"Gaia Feest 16 maart 2017, Poolcentrum Vismarkt BV, 
Akerkhof 4-1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563820022587421 53.21653148315966),6.5638200225874215,53.21653148315966
178,2003-06-13,"Eindejaarsfeest St. Michaelsschool, Butjesstraat, 25 juni 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
179,2003-08-25,"Floresplein 30a, Wijkmarkt ""Koorenspoor""",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56759417894656 53.23176287803827),6.5675941789465595,53.231762878038275
180,2015-06-09,"Paradigm Festival, 8 en 9 augustus 2015, Helsinkistraat 6 en Osloweg 16 te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.598716285915812 53.21431823144625),6.598716285915812,53.21431823144625
181,2011-04-11,"Koninginnedag 2011, Bij Buurman, Nieuwe Ebbingestraat 77",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562656252951622 53.22478586864664),6.562656252951622,53.22478586864664
182,2002-01-11,"Oosterkade 6, aanvraag D&H vergunning i.v.m. nieuwe vestiging",Drank- en Horecavergunning,POINT (6.577056740925402 53.21683039012717),6.577056740925402,53.21683039012717
183,2016-01-19,"Oude Boteringestraat 18, Bilbiotheek (Forum), ontheffing tbv diverse culturele bijeenkomsten",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564185267098892 53.21893543821315),6.564185267098892,53.21893543821315
184,2011-05-03,"Roze Zaterdag 2 juli 2011, Sauna Pakhuisje, Schuitemakersstraat 17 en Bar de Rits, Pottebakkersrijge 2",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.559965123450251 53.21600311558858),6.559965123450251,53.216003115588585
185,2015-09-10,"Boumaboulevard 527, Plaza Sportiva, Feestelijke opening nieuwe seizoen, 20-09-2015",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.591822701196659 53.20739303967628),6.591822701196659,53.20739303967628
186,2003-05-08,Darttournooi in de bintang,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.566424764509471 53.22971647360527),6.566424764509471,53.229716473605265
187,2014-12-03,"Kerstperiode 2014, Gino's IJssalon, J.J. Roorda, Gedempte Zuiderdiep 83",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.565568271171891 53.21466406123658),6.565568271171891,53.214664061236576
188,2016-04-19,"Oude Boteringestraat, Bibliotheek (Forum), ontheffing diverse culturele activiteiten",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564185267098892 53.21893543821315),6.564185267098892,53.21893543821315
189,2003-09-03,Waagplein 4 september,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.566603969208395 53.21821900421183),6.566603969208395,53.218219004211825
190,2013-11-18,"Koningsnacht en -dag 2014, Horeca Combinatie Groningen BV, Grote Markt 36-39, Oosterstraat 7",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568978817327485 53.21808983893732),6.568978817327485,53.21808983893732
191,2017-09-22,"Stichting Groninger Forum, Het grote Gebeuren, Oude Boteringestraat 18, 4 november 2017",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564185267098892 53.21893543821315),6.564185267098892,53.21893543821315
192,2002-08-14,"KEI-week, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570027293500295 53.21844538441341),6.570027293500295,53.21844538441341
193,2008-09-05,"Zwanestraat 35/35a, Mesacosa 45 jaar, 27-09-08",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563542817252102 53.21839677870773),6.5635428172521015,53.218396778707735
194,2001-01-01,"Mandaat D&H vergunning  Rademarkt 12, 'Regiopolitie Groningen'",Drank- en Horecavergunning,POINT (6.572866147155873 53.21562662371354),6.572866147155873,53.21562662371354
195,2008-02-12,"Koninginnedag 30 april 2008, Buurtcentrum in Beijum, Isebrandtsheerd 97",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.592751450813327 53.24489789196124),6.592751450813327,53.24489789196124
196,2010-07-26,"KEIweek, 16 t/m 20 augustus 2010",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567679386934147 53.22091792397548),6.567679386934147,53.220917923975485
197,2009-05-26,"Buurtfeest Zuiderpark, Zuiderpark 10, 4 september 2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.573418810281567 53.21239823403206),6.573418810281567,53.21239823403206
198,2013-06-18,"KEIweek 12 t/m 16 aug 2013, OME KO, Poelestraat 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570762900638241 53.21819872227035),6.570762900638241,53.21819872227035
199,2010-07-26,"KEIweek, 16 t/m 20 augustus 2010",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567679386934147 53.22091792397548),6.567679386934147,53.220917923975485
200,1994-01-01,"Mandaat D&H vergunning Schweitzerlaan 1, 'Kantine Rijkspolitie'",Drank- en Horecavergunning,POINT (6.546816708955096 53.19148799752599),6.546816708955096,53.19148799752599
201,2002-04-24,"Oude Ebbingestraat 6b, Koninginnedag",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.566761279795484 53.21923071021271),6.566761279795484,53.21923071021271
202,2016-01-20,Koningsdag 27 april 2016,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563542817252102 53.21839677870773),6.5635428172521015,53.218396778707735
203,2002-08-06,"KEI Week 2002 van 15 t/m 20 augustus, Van Gelder Stadioncatering",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.566761279795484 53.21923071021271),6.566761279795484,53.21923071021271
204,2004-06-25,tgv Nederland Zweden,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570762900638241 53.21819872227035),6.570762900638241,53.21819872227035
205,2016-05-13,"Festival Dizkartes, Travertijnstraat 12, 7 juli 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.524597770878869 53.21760904400415),6.524597770878869,53.21760904400415
206,2005-04-18,"Koninginnedag 2005, Nathan van Gelder, Grote Markt en Waagplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56697664321596 53.21852022540886),6.56697664321596,53.21852022540886
207,2011-02-08,"Koninginnedag 2011, Buurtcentrum in Beijum, Isebrandtsheerd 97",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.592751450813327 53.24489789196124),6.592751450813327,53.24489789196124
208,2012-07-10,"St. Buurtcentrum Beijum, opening sociaal cult. jaar, 19 t/m 23 sept 2012, Isebrandtsheerd 97",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.592751450813327 53.24489789196124),6.592751450813327,53.24489789196124
209,2016-01-19,"Koningsnacht en -dag 2016, Xo, Folkingestraat 13",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564121153391286 53.21611647307376),6.564121153391286,53.21611647307376
210,2013-11-18,"Koningsnacht en -dag 2014, Horeca Combinatie Groningen BV, Grote Markt 36-39, Oosterstraat 7",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
211,2011-02-09,"Koninginnenacht 29 april 2011, Crazy Kappers, Westerkade 9",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.557885616837664 53.2155764216638),6.557885616837664,53.2155764216638
212,2012-02-08,"Koninginnenacht en -dag 2012, Crazy Kappers, Westerkade 9",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.557885616837664 53.2155764216638),6.557885616837664,53.2155764216638
213,2003-02-18,"Nieuwe Ebbingestraat 131, Delfi, extra leidinggevenden",Drank- en Horecavergunning,POINT (6.561261940631148 53.22661461332756),6.561261940631148,53.226614613327556
214,2010-07-06,"Opening Academisch Jaar Rijksuniversiteit, 6 september 2010, Broerstraat 5",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562812988058736 53.21953836728611),6.562812988058736,53.219538367286106
215,2003-08-07,"Nieuwe Blekerstraat 1, Cafe de Koffer, Gronings Ontzet 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.555322133713517 53.21636658064036),6.555322133713517,53.21636658064036
216,2011-05-03,"Roze Zaterdag 2 juli 2011, Sauna Pakhuisje, Schuitemakersstraat 17 en Bar de Rits, Pottebakkersrijge 2",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.558963135595232 53.21642426241448),6.558963135595232,53.21642426241448
